id,event_id,innings,overs,ball_no,match_ball_no,innings_runs,innings_wickets,innings_target,innings_remaining_runs,innings_remaining_balls,run_rate_required,bowler_id,batter_id,batter_balls_faced,batter_runs,nonstriker_id,nonstriker_balls_faced,nonstriker_runs,outcome,wickets_lost,wicket_how,date,text,short_text,home_score,away_score,score_value,sequence,bbb_timestamp,play_type_id,bowler_name,bowler_short_name,bowler_full_name,bowler_team_id,bowler_team_name,bowler_maidens,bowler_balls,bowler_wickets,bowler_overs,bowler_conceded,batsman_striker_name,batsman_striker_short_name,batsman_striker_full_name,batsman_striker_team_id,batsman_striker_team_name,batsman_striker_fours,batsman_striker_sixes,batsman_striker_runs,batsman_nonstriker_name,batsman_nonstriker_short_name,batsman_nonstriker_full_name,batsman_nonstriker_team_id,batsman_nonstriker_team_name,batsman_nonstriker_fours,batsman_nonstriker_sixes,batsman_nonstriker_runs,innings_id,innings_run_rate,innings_byes,innings_number,innings_no_balls,innings_leg_byes,innings_ball_limit,innings_session,innings_day,innings_remaining_overs,innings_total_runs,innings_wides,over_balls,over_complete,over_limit,over_maiden,over_no_ball,over_byes,over_leg_byes,over_number,over_runs,over_wickets,over_actual,over_unique,dismissal_dismissal,dismissal_bowled,dismissal_minutes,dismissal_bowler_id,dismissal_bowler_name,dismissal_batsman_id,dismissal_batsman_name
14050,226374,1.0,4.5,5.0,29.0,39.0,0.0,0.0,,91.0,,46774.0,6513.0,14.0,25.0,5702.0,15.0,10.0,no run,0.0,,2006-01-09T00:00Z,"Pollock to Martyn, short and wide, Martyn plays but misses the ball, no runs, well beaten, good come back","Pollock to Martyn, no run",39/0,0,0.0,100405.0,0.0,2,Shaun Pollock,Pollock,Shaun Maclean Pollock,3.0,South Africa,0.0,17.0,0.0,2.5,25.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,2.0,2.0,0.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,0.0,11323,8.06,0.0,1.0,0.0,0.0,120.0,1.0,1.0,15.1,0.0,0.0,7.0,False,20.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,4.5,4.05,False,False,0.0,46774.0,Shaun Pollock,6513.0,Damien Martyn
14060,226374,1.0,4.6,6.0,30.0,39.0,0.0,0.0,,90.0,,46774.0,6513.0,15.0,25.0,5702.0,15.0,10.0,no run,0.0,,2006-01-09T00:00Z,"Pollock to Martyn, leg side bouncer, Martyn misses the ball as it cuts back at him, does cvery well not to get a bat to it, hurried and climbed off the pitch no runs","Pollock to Martyn, no run",39/0,0,0.0,100406.0,0.0,2,Shaun Pollock,Pollock,Shaun Maclean Pollock,3.0,South Africa,0.0,18.0,0.0,2.6,25.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,2.0,2.0,0.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,0.0,11323,7.8,0.0,1.0,0.0,0.0,120.0,1.0,1.0,15.0,0.0,0.0,7.0,True,20.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,4.6,4.06,False,False,0.0,46774.0,Shaun Pollock,6513.0,Damien Martyn
14070,226374,1.0,4.7,7.0,31.0,40.0,0.0,0.0,,89.0,,46774.0,6513.0,16.0,26.0,5702.0,15.0,10.0,run,0.0,,2006-01-09T00:00Z,,"Pollock to Martyn, 1 run",40/0,0,1.0,100407.0,0.0,1,Shaun Pollock,Pollock,Shaun Maclean Pollock,3.0,South Africa,0.0,18.0,0.0,3.0,26.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,2.0,2.0,1.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,0.0,11323,7.74,0.0,1.0,0.0,0.0,120.0,1.0,1.0,14.5,1.0,0.0,7.0,True,20.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,4.7,4.07,False,False,0.0,46774.0,Shaun Pollock,6513.0,Damien Martyn
15010,226374,1.0,5.1,1.0,31.0,41.0,0.0,0.0,,89.0,,45888.0,5702.0,16.0,11.0,6513.0,16.0,26.0,run,0.0,,2006-01-09T00:00Z,"Kruger to Martyn, full down leg side, Martyn defends it, 1 run","Kruger to Hopes, 1 run",41/0,0,1.0,100501.0,0.0,1,Garnett Kruger,Kruger,Garnett John-Peter Kruger,3.0,South Africa,0.0,13.0,0.0,2.1,11.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,1.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,2.0,2.0,0.0,11323,7.93,0.0,1.0,0.0,0.0,120.0,1.0,1.0,14.5,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,5.1,5.01,False,False,0.0,45888.0,Garnett Kruger,5702.0,James Hopes
15020,226374,1.0,5.1,2.0,31.0,42.0,0.0,0.0,,89.0,,45888.0,6513.0,16.0,26.0,5702.0,16.0,11.0,wide,0.0,,2006-01-09T00:00Z,"(wide) Kruger to Hopes, back of a length and down the leg side, no runs","Kruger to Martyn, 1 wide",42/0,0,1.0,100502.0,0.0,6,Garnett Kruger,Kruger,Garnett John-Peter Kruger,3.0,South Africa,0.0,13.0,0.0,2.1,12.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,2.0,2.0,0.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,0.0,11323,8.12,0.0,1.0,0.0,0.0,120.0,1.0,1.0,14.5,1.0,1.0,6.0,False,20.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,5.2,5.02,False,False,0.0,45888.0,Garnett Kruger,6513.0,Damien Martyn
15030,226374,1.0,5.2,3.0,32.0,44.0,0.0,0.0,,88.0,,45888.0,6513.0,17.0,28.0,5702.0,16.0,11.0,run,0.0,,2006-01-09T00:00Z,"Kruger to Hopes, good line and just short of a length, Hopes cuts it, 2 runs, well cut off by Rudolph","Kruger to Martyn, 2 runs",44/0,0,2.0,100503.0,0.0,1,Garnett Kruger,Kruger,Garnett John-Peter Kruger,3.0,South Africa,0.0,14.0,0.0,2.2,14.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,2.0,2.0,2.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,0.0,11323,8.25,0.0,1.0,0.0,0.0,120.0,1.0,1.0,14.4,2.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,5.2,5.03,False,False,0.0,45888.0,Garnett Kruger,6513.0,Damien Martyn
15040,226374,1.0,5.3,4.0,33.0,44.0,0.0,0.0,,87.0,,45888.0,6513.0,18.0,28.0,5702.0,16.0,11.0,no run,0.0,,2006-01-09T00:00Z,"Kruger to Hopes, good length delivery, Hopes defends on the front foot, no runs, fielded by Kruger","Kruger to Martyn, no run",44/0,0,0.0,100504.0,0.0,2,Garnett Kruger,Kruger,Garnett John-Peter Kruger,3.0,South Africa,0.0,15.0,0.0,2.3,14.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,2.0,2.0,0.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,0.0,11323,8.0,0.0,1.0,0.0,0.0,120.0,1.0,1.0,14.3,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,5.3,5.04,False,False,0.0,45888.0,Garnett Kruger,6513.0,Damien Martyn
15050,226374,1.0,5.4,5.0,34.0,48.0,0.0,0.0,,86.0,,45888.0,6513.0,19.0,32.0,5702.0,16.0,11.0,four,0.0,,2006-01-09T00:00Z,"Kruger to Hopes, line and length, Hopes drives it away, maybe just a touch full, covers do not have a hope, 4 runs","Kruger to Martyn, FOUR",48/0,0,4.0,100505.0,0.0,3,Garnett Kruger,Kruger,Garnett John-Peter Kruger,3.0,South Africa,0.0,16.0,0.0,2.4,18.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,4.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,0.0,11323,8.47,0.0,1.0,0.0,0.0,120.0,1.0,1.0,14.2,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,5.4,5.05,False,False,0.0,45888.0,Garnett Kruger,6513.0,Damien Martyn
15060,226374,1.0,5.5,6.0,35.0,49.0,0.0,0.0,,85.0,,45888.0,6513.0,20.0,33.0,5702.0,16.0,11.0,run,0.0,,2006-01-09T00:00Z,"Kruger to Martyn, leg side delivery, Martyn plays no shot, 1 run","Kruger to Martyn, 1 run",49/0,0,1.0,100506.0,0.0,1,Garnett Kruger,Kruger,Garnett John-Peter Kruger,3.0,South Africa,0.0,17.0,0.0,2.5,19.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,1.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,0.0,11323,8.4,0.0,1.0,0.0,0.0,120.0,1.0,1.0,14.1,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,5.5,5.06,False,False,0.0,45888.0,Garnett Kruger,6513.0,Damien Martyn
15070,226374,1.0,5.5,7.0,35.0,50.0,0.0,0.0,,85.0,,45888.0,5702.0,16.0,11.0,6513.0,20.0,33.0,wide,0.0,,2006-01-09T00:00Z,"(wide) Kruger to Hopes, down the leg side, no runs","Kruger to Hopes, 1 wide",50/0,0,1.0,100507.0,0.0,6,Garnett Kruger,Kruger,Garnett John-Peter Kruger,3.0,South Africa,0.0,17.0,0.0,2.5,20.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,0.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.57,0.0,1.0,0.0,0.0,120.0,1.0,1.0,14.1,1.0,1.0,6.0,False,20.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,5.6,5.07,False,False,0.0,45888.0,Garnett Kruger,5702.0,James Hopes
15080,226374,1.0,5.6,8.0,36.0,51.0,0.0,0.0,,84.0,,45888.0,5702.0,17.0,12.0,6513.0,20.0,33.0,run,0.0,,2006-01-09T00:00Z,"Kruger to Hopes, good line and length delivery, Hopes defends on the front foot, 1 run","Kruger to Hopes, 1 run",51/0,0,1.0,100508.0,0.0,1,Garnett Kruger,Kruger,Garnett John-Peter Kruger,3.0,South Africa,0.0,18.0,0.0,3.0,21.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,1.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.5,0.0,1.0,0.0,0.0,120.0,1.0,1.0,14.0,1.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,5.6,5.08,False,False,0.0,45888.0,Garnett Kruger,5702.0,James Hopes
16010,226374,1.0,6.0,1.0,36.0,52.0,0.0,0.0,,84.0,,46774.0,5702.0,18.0,12.0,6513.0,20.0,33.0,run,0.0,,2006-01-09T00:00Z,"(wide) Pollock to Hopes, leg side delivery, no runs","Pollock to Hopes, 1 run",52/0,0,0.0,100601.0,0.0,1,Shaun Pollock,Pollock,Shaun Maclean Pollock,3.0,South Africa,0.0,19.0,0.0,3.1,26.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,0.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.66,0.0,1.0,0.0,0.0,120.0,1.0,1.0,14.0,1.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,7.0,9.0,1.0,6.0,6.01,False,False,0.0,46774.0,Shaun Pollock,5702.0,James Hopes
16020,226374,1.0,6.1,2.0,37.0,53.0,0.0,0.0,,83.0,,46774.0,5702.0,19.0,13.0,6513.0,20.0,33.0,run,0.0,,2006-01-09T00:00Z,"Pollock to Hopes, good line and length delivery, Hopes keeps it out, 1 run","Pollock to Hopes, 1 run",53/0,0,1.0,100602.0,0.0,1,Shaun Pollock,Pollock,Shaun Maclean Pollock,3.0,South Africa,0.0,20.0,0.0,3.2,27.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,1.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.59,0.0,1.0,0.0,0.0,120.0,1.0,1.0,13.5,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,7.0,9.0,1.0,6.1,6.02,False,False,0.0,46774.0,Shaun Pollock,5702.0,James Hopes
16030,226374,1.0,6.2,3.0,38.0,54.0,0.0,0.0,,82.0,,46774.0,6513.0,21.0,34.0,5702.0,19.0,13.0,run,0.0,,2006-01-09T00:00Z,"Pollock to Martyn, good length delivery, Martyn drives on the on side, 1 run","Pollock to Martyn, 1 run",54/0,0,1.0,100603.0,0.0,1,Shaun Pollock,Pollock,Shaun Maclean Pollock,3.0,South Africa,0.0,21.0,0.0,3.3,28.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,1.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,1.0,0.0,0.0,11323,8.52,0.0,1.0,0.0,0.0,120.0,1.0,1.0,13.4,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,7.0,9.0,1.0,6.2,6.03,False,False,0.0,46774.0,Shaun Pollock,6513.0,Damien Martyn
16040,226374,1.0,6.3,4.0,39.0,58.0,0.0,0.0,,81.0,,46774.0,5702.0,20.0,17.0,6513.0,21.0,34.0,four,0.0,,2006-01-09T00:00Z,"Pollock to Hopes, down the leg side, Hopes hits it into the leg side, 4 runs","Pollock to Hopes, FOUR",58/0,0,4.0,100604.0,0.0,3,Shaun Pollock,Pollock,Shaun Maclean Pollock,3.0,South Africa,0.0,22.0,0.0,3.4,32.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,2.0,0.0,4.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.92,0.0,1.0,0.0,0.0,120.0,1.0,1.0,13.3,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,7.0,9.0,1.0,6.3,6.04,False,False,0.0,46774.0,Shaun Pollock,5702.0,James Hopes
16050,226374,1.0,6.4,5.0,40.0,58.0,1.0,0.0,,80.0,,46774.0,5702.0,21.0,17.0,6513.0,21.0,34.0,out,1.0,caught,2006-01-09T00:00Z,"Pollock to Hopes, OUT (Caught), full outside off, drives, edges the away swinger, Kallis accepts","Pollock to Hopes, OUT",58/1,0,0.0,100605.0,0.0,9,Shaun Pollock,Pollock,Shaun Maclean Pollock,3.0,South Africa,0.0,23.0,1.0,3.5,32.0,James Hopes,Hopes,James Redfern Hopes,2.0,Australia,2.0,0.0,0.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.7,0.0,1.0,0.0,0.0,120.0,1.0,1.0,13.2,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,7.0,9.0,1.0,6.4,6.05,True,True,25.0,46774.0,Shaun Pollock,5702.0,James Hopes
16060,226374,1.0,6.5,6.0,41.0,58.0,1.0,0.0,,79.0,,46774.0,7133.0,1.0,0.0,6513.0,21.0,34.0,no run,0.0,,2006-01-09T00:00Z,"Pollock to Ponting, line and length, Ponting keeps it out, no runs","Pollock to Ponting, no run",58/1,0,0.0,100606.0,0.0,2,Shaun Pollock,Pollock,Shaun Maclean Pollock,3.0,South Africa,0.0,24.0,1.0,3.6,32.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,0.0,0.0,0.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.48,0.0,1.0,0.0,0.0,120.0,1.0,1.0,13.1,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,7.0,9.0,1.0,6.5,6.06,False,False,0.0,46774.0,Shaun Pollock,7133.0,Ricky Ponting
16070,226374,1.0,6.5,7.0,41.0,59.0,1.0,0.0,,79.0,,46774.0,7133.0,1.0,0.0,6513.0,21.0,34.0,wide,0.0,,2006-01-09T00:00Z,"(wide) Pollock to Ponting, length but down leg, no runs","Pollock to Ponting, 1 wide",59/1,0,1.0,100607.0,0.0,6,Shaun Pollock,Pollock,Shaun Maclean Pollock,3.0,South Africa,0.0,24.0,1.0,3.6,33.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,0.0,0.0,0.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.63,0.0,1.0,0.0,0.0,120.0,1.0,1.0,13.1,1.0,1.0,6.0,False,20.0,0.0,0.0,0.0,0.0,7.0,9.0,1.0,6.6,6.07,False,False,0.0,46774.0,Shaun Pollock,7133.0,Ricky Ponting
16080,226374,1.0,6.6,8.0,42.0,60.0,1.0,0.0,,78.0,,46774.0,7133.0,2.0,1.0,6513.0,21.0,34.0,run,0.0,,2006-01-09T00:00Z,"Pollock to Ponting, good line and length, Ponting plays no shot, 1 run","Pollock to Ponting, 1 run",60/1,0,1.0,100608.0,0.0,1,Shaun Pollock,Pollock,Shaun Maclean Pollock,3.0,South Africa,0.0,24.0,1.0,4.0,34.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,0.0,0.0,1.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.57,0.0,1.0,0.0,0.0,120.0,1.0,1.0,13.0,1.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,7.0,9.0,1.0,6.6,6.08,False,False,0.0,46774.0,Shaun Pollock,7133.0,Ricky Ponting
17010,226374,1.0,7.1,1.0,43.0,60.0,1.0,0.0,,77.0,,48112.0,7133.0,3.0,1.0,6513.0,21.0,34.0,no run,0.0,,2006-01-09T00:00Z,"Zondeki to Ponting, good line and length delivery, Ponting drives on the front foot, no runs","Zondeki to Ponting, no run",60/1,0,0.0,100701.0,0.0,2,Monde Zondeki,Zondeki,Monde Zondeki,3.0,South Africa,0.0,1.0,0.0,0.1,0.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,0.0,0.0,0.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.37,0.0,1.0,0.0,0.0,120.0,1.0,1.0,12.5,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,7.1,7.01,False,False,0.0,48112.0,Monde Zondeki,7133.0,Ricky Ponting
17020,226374,1.0,7.2,2.0,44.0,60.0,1.0,0.0,,76.0,,48112.0,7133.0,4.0,1.0,6513.0,21.0,34.0,no run,0.0,,2006-01-09T00:00Z,"Zondeki to Ponting, good line and length, Ponting drives through the on side, no runs","Zondeki to Ponting, no run",60/1,0,0.0,100702.0,0.0,2,Monde Zondeki,Zondeki,Monde Zondeki,3.0,South Africa,0.0,2.0,0.0,0.2,0.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,0.0,0.0,0.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.18,0.0,1.0,0.0,0.0,120.0,1.0,1.0,12.4,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,7.2,7.02,False,False,0.0,48112.0,Monde Zondeki,7133.0,Ricky Ponting
17030,226374,1.0,7.3,3.0,45.0,61.0,1.0,0.0,,75.0,,48112.0,7133.0,5.0,2.0,6513.0,21.0,34.0,run,0.0,,2006-01-09T00:00Z,"Zondeki to Ponting, length but down leg, Ponting works it through the leg side, 1 run","Zondeki to Ponting, 1 run",61/1,0,1.0,100703.0,0.0,1,Monde Zondeki,Zondeki,Monde Zondeki,3.0,South Africa,0.0,3.0,0.0,0.3,1.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,0.0,0.0,1.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.13,0.0,1.0,0.0,0.0,120.0,1.0,1.0,12.3,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,7.3,7.03,False,False,0.0,48112.0,Monde Zondeki,7133.0,Ricky Ponting
17040,226374,1.0,7.4,4.0,46.0,61.0,1.0,0.0,,74.0,,48112.0,6513.0,22.0,34.0,7133.0,5.0,2.0,no run,0.0,,2006-01-09T00:00Z,"Zondeki to Martyn, down the leg side, Martyn gets an edge, no runs, fielded by Boucher as the bottom edge takes it into the ground and to the keeper","Zondeki to Martyn, no run",61/1,0,0.0,100704.0,0.0,2,Monde Zondeki,Zondeki,Monde Zondeki,3.0,South Africa,0.0,4.0,0.0,0.4,1.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,0.0,0.0,0.0,11323,7.95,0.0,1.0,0.0,0.0,120.0,1.0,1.0,12.2,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,7.4,7.04,False,False,0.0,48112.0,Monde Zondeki,6513.0,Damien Martyn
17050,226374,1.0,7.5,5.0,47.0,65.0,1.0,0.0,,73.0,,48112.0,6513.0,23.0,38.0,7133.0,5.0,2.0,run,0.0,,2006-01-09T00:00Z,"Zondeki to Martyn, line and short length, Martyn cuts, 4 runs","Zondeki to Martyn, 4 runs",65/1,0,4.0,100705.0,0.0,1,Monde Zondeki,Zondeki,Monde Zondeki,3.0,South Africa,0.0,5.0,0.0,0.5,5.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,4.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,0.0,0.0,0.0,11323,8.29,0.0,1.0,0.0,0.0,120.0,1.0,1.0,12.1,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,7.5,7.05,False,False,0.0,48112.0,Monde Zondeki,6513.0,Damien Martyn
17060,226374,1.0,7.6,6.0,48.0,65.0,1.0,0.0,,72.0,,48112.0,6513.0,24.0,38.0,7133.0,5.0,2.0,no run,0.0,,2006-01-09T00:00Z,"Zondeki to Martyn, short ball, Martyn plays a cut-shot, no runs, fielded by Gibbs taking the firm cut on the bounce","Zondeki to Martyn, no run",65/1,0,0.0,100706.0,0.0,2,Monde Zondeki,Zondeki,Monde Zondeki,3.0,South Africa,0.0,6.0,0.0,1.0,5.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,0.0,0.0,0.0,11323,8.12,0.0,1.0,0.0,0.0,120.0,1.0,1.0,12.0,0.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,7.6,7.06,False,False,0.0,48112.0,Monde Zondeki,6513.0,Damien Martyn
18010,226374,1.0,8.1,1.0,49.0,65.0,1.0,0.0,,71.0,,45396.0,7133.0,6.0,2.0,6513.0,24.0,38.0,no run,0.0,,2006-01-09T00:00Z,"Hall to Ponting, down the leg side, Ponting pushes forward, no runs","Hall to Ponting, no run",65/1,0,0.0,100801.0,0.0,2,Andrew Hall,Hall,Andrew James Hall,3.0,South Africa,0.0,1.0,0.0,0.1,0.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,0.0,0.0,0.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,7.95,0.0,1.0,0.0,0.0,120.0,1.0,1.0,11.5,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,8.1,8.01,False,False,0.0,45396.0,Andrew Hall,7133.0,Ricky Ponting
18020,226374,1.0,8.2,2.0,50.0,69.0,1.0,0.0,,70.0,,45396.0,7133.0,7.0,6.0,6513.0,24.0,38.0,four,0.0,,2006-01-09T00:00Z,"Hall to Ponting, good line and length delivery, Ponting driving in the air, but straight, 4 runs","Hall to Ponting, FOUR",69/1,0,4.0,100802.0,0.0,3,Andrew Hall,Hall,Andrew James Hall,3.0,South Africa,0.0,2.0,0.0,0.2,4.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,1.0,0.0,4.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.28,0.0,1.0,0.0,0.0,120.0,1.0,1.0,11.4,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,8.2,8.02,False,False,0.0,45396.0,Andrew Hall,7133.0,Ricky Ponting
18030,226374,1.0,8.3,3.0,51.0,70.0,1.0,0.0,,69.0,,45396.0,7133.0,8.0,7.0,6513.0,24.0,38.0,run,0.0,,2006-01-09T00:00Z,"Hall to Ponting, line and length, Ponting driving, 1 run","Hall to Ponting, 1 run",70/1,0,1.0,100803.0,0.0,1,Andrew Hall,Hall,Andrew James Hall,3.0,South Africa,0.0,3.0,0.0,0.3,5.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,1.0,0.0,1.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.23,0.0,1.0,0.0,0.0,120.0,1.0,1.0,11.3,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,8.3,8.03,False,False,0.0,45396.0,Andrew Hall,7133.0,Ricky Ponting
18040,226374,1.0,8.4,4.0,52.0,71.0,1.0,0.0,,68.0,,45396.0,6513.0,25.0,38.0,7133.0,8.0,7.0,leg bye,0.0,,2006-01-09T00:00Z,"Hall to Martyn, down the leg side, Martyn edges it, inswing, late, beats the full face of the bat, 1 run","Hall to Martyn, 1 leg bye",71/1,0,1.0,100804.0,0.0,8,Andrew Hall,Hall,Andrew James Hall,3.0,South Africa,0.0,4.0,0.0,0.4,5.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,1.0,0.0,0.0,11323,8.19,0.0,1.0,0.0,1.0,120.0,1.0,1.0,11.2,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,1.0,9.0,13.0,0.0,8.4,8.04,False,False,0.0,45396.0,Andrew Hall,6513.0,Damien Martyn
18050,226374,1.0,8.5,5.0,53.0,77.0,1.0,0.0,,67.0,,45396.0,7133.0,9.0,13.0,6513.0,25.0,38.0,run,0.0,,2006-01-09T00:00Z,"Hall to Ponting, good line and length, Ponting plays a pull off the front foot, 6 runs","Hall to Ponting, 6 runs",77/1,0,6.0,100805.0,0.0,1,Andrew Hall,Hall,Andrew James Hall,3.0,South Africa,0.0,5.0,0.0,0.5,11.0,Ricky Ponting,Ponting,Ricky Thomas Ponting,2.0,Australia,1.0,0.0,6.0,Damien Martyn,Martyn,Damien Richard Martyn,2.0,Australia,3.0,2.0,0.0,11323,8.71,0.0,1.0,0.0,0.0,120.0,1.0,1.0,11.1,6.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,8.5,8.05,False,False,0.0,45396.0,Andrew Hall,7133.0,Ricky Ponting
